CUST_ID,AGE_GB,EST_INCOME,CB_SCORE,TOTAL_SPENDING,SPENDING_COUNT,INST_CNT,OVERDUE_CNT,PAY_VISIT_CNT,TEL_GRADE,s_trust,s_activity,s_potential,tps_score
SYN_806,30대,58934473,876,22262670,14,5,0,17,3,75.0,48.501999999999995,86.13,70.3896
SYN_808,30대,45497887,650,24558344,85,4,0,16,2,80.0,82.33000000000001,51.67,72.2
SYN_810,20대,64093938,920,28607531,16,6,0,6,2,70.0,40.833,81.612,64.73349999999999
SYN_811,30대,42079133,600,13336215,50,8,0,19,4,60.0,54.169,58.262,57.729299999999995
SYN_815,20대,40765516,737,15014105,11,5,0,0,4,75.0,10.475999999999999,65.52199999999999,52.7994
SYN_816,20대,56666882,797,27351843,98,5,0,8,2,75.0,79.447,75.0,76.3341
SYN_817,20대,45574218,772,26857082,19,1,0,8,2,95.0,43.783,61.786,69.6707
SYN_818,30대,49552092,700,27613175,53,6,0,10,4,70.0,63.108,71.80799999999999,68.4748
SYN_819,30대,54518671,733,18371326,79,1,0,18,4,95.0,73.073,79.57400000000001,83.7941
SYN_820,50대,47783440,710,28635619,44,6,0,5,4,70.0,52.153000000000006,40.682,55.8505
SYN_821,30대,37619205,702,7576578,71,7,0,6,5,65.0,37.459,66.67,57.23870000000001
SYN_823,20대,46258939,817,9763037,83,0,0,14,5,100.0,56.01299999999999,84.474,82.1461
SYN_826,20대,55513722,778,29396525,82,8,0,19,2,60.0,90.275,72.666,72.88229999999999
SYN_829,40대,43854386,694,12269802,29,7,0,5,5,65.0,22.253,40.508,44.8283
SYN_830,30대,51447867,821,11540153,44,8,0,8,1,60.0,32.233,67.046,53.783699999999996
SYN_831,30대,52494122,774,15478376,46,4,0,14,2,80.0,48.613,69.988,67.5803
SYN_837,20대,54231614,815,20089562,81,3,0,5,1,85.0,57.31700000000001,69.006,71.89689999999999
SYN_841,30대,51393999,800,25297488,63,0,0,6,3,100.0,58.83899999999999,77.43,80.8807
SYN_853,20대,43106658,683,19386538,89,8,0,16,1,60.0,76.22,44.926,60.3438
SYN_854,20대,43686657,705,12889682,37,3,0,5,3,85.0,26.561,59.254000000000005,59.7445
SYN_857,30대,54739494,809,21967406,79,3,0,8,1,85.0,63.623,68.94,73.7689
SYN_860,30대,52667847,798,30046250,41,3,0,2,3,85.0,46.952999999999996,78.44,71.61789999999999
SYN_866,20대,46113499,748,24255843,20,1,0,13,3,95.0,48.575,66.03,72.3815
SYN_869,40대,53360561,759,17570347,51,3,0,5,2,85.0,40.339,39.216,57.8665
SYN_872,30대,51954829,852,30804320,32,1,0,3,4,95.0,44.804,87.236,77.612
SYN_878,20대,40841689,702,19744839,39,7,0,15,4,65.0,53.272999999999996,62.418,60.7073
SYN_879,50대,45855146,793,10316478,18,6,0,15,2,70.0,28.985,34.156000000000006,46.942299999999996
SYN_881,20대,41756295,733,8938531,97,9,0,8,3,55.0,52.477,59.918,55.7185
SYN_885,40대,45237949,732,12094961,68,1,0,3,4,95.0,36.04,39.434,60.642199999999995
SYN_887,40대,58018621,837,28495401,37,1,0,7,4,95.0,51.827,60.318,71.64349999999999
SYN_888,20대,46774524,816,12792625,97,1,0,7,1,95.0,56.035,61.112,73.1441
SYN_890,30대,51692378,815,20914462,88,0,0,5,5,100.0,61.53699999999999,90.822,85.7077
SYN_892,20대,49416553,854,11726748,42,5,0,7,2,75.0,30.067,72.50800000000001,60.7725
SYN_896,20대,46248454,751,26285515,56,5,0,5,5,75.0,55.375,78.47200000000001,70.1541
SYN_898,30대,42649793,804,14397898,31,0,1,13,3,70.0,38.587,67.548,59.84049999999999
SYN_908,20대,45147308,725,25429348,38,0,0,13,1,100.0,58.48100000000001,50.662,72.7429
SYN_912,20대,47781473,775,27615314,43,5,0,17,4,75.0,68.94800000000001,76.89,73.75139999999999
SYN_916,30대,49651439,739,10052006,51,5,0,12,1,75.0,39.43,57.524,59.086200000000005
SYN_923,30대,48966404,757,18884093,61,3,0,14,2,85.0,60.352999999999994,64.522,71.4625
SYN_929,30대,43858039,797,9204154,56,2,0,2,3,90.0,25.537,68.22399999999999,64.1283
SYN_932,30대,49620991,684,27960292,83,8,1,5,1,30.0,68.751,52.754000000000005,48.451499999999996
SYN_937,30대,56901515,917,23179572,60,5,0,19,1,75.0,73.665,74.29,74.38650000000001
SYN_945,40대,44441967,669,10220657,54,0,0,16,1,100.0,46.7,15.38,58.623999999999995
SYN_947,20대,42554088,652,10387907,84,2,0,19,4,90.0,64.343,60.518,73.45830000000001
SYN_952,30대,49511212,842,17497441,43,0,0,15,3,100.0,51.695,78.024,78.9157
SYN_953,20대,51739011,813,29806517,30,2,0,5,4,90.0,46.516999999999996,84.772,75.3867
SYN_954,50대,52327942,799,24968992,22,1,0,7,1,95.0,41.553,36.226,61.33369999999999
SYN_956,30대,41265521,800,22574202,63,4,0,12,4,80.0,63.888,72.022,72.773
SYN_961,50대,44756195,749,15511721,34,2,0,12,4,90.0,40.071999999999996,40.562,60.1902
SYN_965,30대,42625265,678,9261851,30,6,0,19,2,70.0,39.497,50.086,54.8749
SYN_966,30대,49080853,756,28944306,10,7,0,16,5,65.0,53.53,82.55799999999999,66.82639999999999
SYN_967,30대,50716555,695,10491692,67,6,0,2,5,70.0,31.541,78.87,61.1233
SYN_970,30대,47541295,828,27529293,78,1,0,12,2,95.0,76.91,68.912,81.7466
SYN_974,30대,44410190,738,15431251,95,9,0,6,2,55.0,57.724999999999994,57.024,56.424699999999994
SYN_977,20대,41587329,683,8485318,80,9,0,19,4,55.0,60.985,61.522,58.7521
SYN_978,50대,42192362,724,20069340,22,6,0,4,4,70.0,29.676000000000002,35.42,47.5288
SYN_983,30대,47414067,783,28079374,61,9,0,10,3,55.0,67.064,71.066,63.43899999999999
SYN_985,40대,49054011,704,28757928,32,2,2,17,5,30.0,64.886,47.638000000000005,45.7572
SYN_994,30대,38930822,684,10292328,30,6,1,3,4,40.0,16.412,59.866,38.883399999999995
SYN_997,20대,50589071,769,13785477,15,0,0,19,3,100.0,38.837,73.684,73.7563
SYN_1005,30대,39940488,769,17023257,29,1,1,6,5,65.0,31.300999999999995,74.164,57.6395
SYN_1007,20대,42643310,709,19399376,85,9,0,3,3,55.0,54.832,58.54600000000001,56.013400000000004
SYN_1008,40대,43952553,712,21790232,49,0,0,9,3,100.0,52.051,30.212,64.6789
SYN_1011,30대,56774298,768,15466462,18,8,0,0,2,60.0,14.335999999999999,72.26400000000001,49.980000000000004
SYN_1016,20대,40325988,634,23534360,59,1,0,16,1,95.0,69.348,40.0,70.8044
SYN_1018,30대,30843782,637,14049210,37,1,0,4,1,95.0,26.864000000000004,37.62,57.345200000000006
SYN_1019,30대,34605555,692,18646122,20,5,0,16,1,75.0,44.36,41.052,55.623599999999996
SYN_1022,30대,46770147,732,19457610,84,6,0,2,3,70.0,52.907000000000004,65.298,63.4615
SYN_1023,30대,51768854,774,18932425,97,1,0,8,4,95.0,67.069,81.324,82.5179
SYN_1028,20대,55277279,868,32661860,65,3,0,2,1,85.0,58.471000000000004,72.386,73.2571
SYN_1029,20대,51737850,818,22394653,88,2,0,2,4,90.0,59.137,85.122,79.27770000000001
SYN_1030,30대,52661297,737,28792534,44,4,0,8,5,80.0,56.869,84.474,74.4029
SYN_1036,20대,44702043,748,25986055,90,8,0,4,1,60.0,68.384,52.394000000000005,60.2334
SYN_1040,30대,47924552,669,22531337,34,1,0,9,3,95.0,46.261,61.760000000000005,70.4063
SYN_1043,30대,39239925,748,16464110,28,4,0,14,2,80.0,42.041,53.674,60.7145
SYN_1044,50대,41775260,726,8413718,40,7,0,11,3,65.0,31.705999999999996,29.238,44.2832
SYN_1050,50대,39714793,775,8578707,90,5,0,5,4,75.0,44.56699999999999,38.582,54.9447
SYN_1054,30대,42775773,683,11991781,59,3,0,6,5,85.0,36.573,68.59,65.5489
SYN_1057,30대,49318693,791,13533215,96,9,0,6,3,55.0,55.195,74.28399999999999,60.84369999999999
SYN_1064,30대,54170507,872,16354266,72,7,0,3,2,65.0,44.43,77.808,62.671400000000006
SYN_1065,20대,47359416,741,15248493,56,2,0,12,2,90.0,49.599999999999994,60.852000000000004,69.1356
SYN_1070,20대,44462233,782,15296172,10,3,0,14,5,85.0,31.789,79.394,67.3549
SYN_1072,30대,49298795,805,18152559,67,8,0,17,1,60.0,66.2,63.494,62.908199999999994
SYN_1083,40대,38362766,717,9189667,19,4,0,17,3,80.0,31.318,26.294,49.2836
SYN_1084,20대,55166144,767,11968006,17,5,0,6,3,75.0,17.539,77.326,58.45949999999999
SYN_1086,30대,46031869,751,21615542,35,1,0,9,2,95.0,45.239000000000004,60.252,69.6473
SYN_1087,30대,45405569,757,18840311,43,8,0,15,4,60.0,53.741,72.118,61.75769999999999
SYN_1089,50대,52344701,688,19768378,28,7,0,7,3,65.0,36.556999999999995,37.93,48.3461
SYN_1090,20대,41338767,751,18758539,87,6,0,18,2,70.0,77.22099999999999,55.356,67.7731
SYN_1096,20대,43822064,789,23272660,81,8,0,10,4,60.0,69.836,73.4,66.9708
SYN_1097,50대,47818898,866,17744501,10,4,0,5,1,80.0,21.924999999999997,35.076,49.100300000000004
SYN_1098,20대,50960643,826,23260872,57,4,0,9,1,80.0,57.793000000000006,66.85,69.3929
SYN_1105,30대,58258158,922,33872976,34,8,0,18,2,60.0,68.737,80.82000000000001,68.8671
SYN_1106,30대,48098377,688,25773505,33,4,0,13,2,80.0,56.697,57.226,66.1769
SYN_1110,20대,63809976,819,23635235,56,8,0,19,1,60.0,72.577,72.102,67.4037
SYN_1121,30대,36952837,764,16920213,93,0,0,5,2,100.0,57.541,54.150000000000006,73.5073
SYN_1123,40대,59293677,925,16058409,78,9,0,3,5,55.0,46.664,69.124,56.7364
SYN_1127,20대,41464347,685,17589543,76,9,0,19,3,55.0,72.06099999999999,55.576,60.2911
SYN_1130,20대,41167924,682,24393284,41,7,0,14,5,65.0,59.834999999999994,67.094,64.0787
SYN_1131,30대,42001139,702,17108157,26,2,0,4,4,90.0,26.950000000000003,63.346000000000004,63.088800000000006
SYN_1132,30대,35456151,600,20247423,70,7,1,15,2,35.0,67.85900000000001,42.878,47.2211
SYN_1141,30대,53772624,707,19515911,78,4,0,6,2,80.0,56.507,64.694,68.3603
SYN_1144,50대,48661486,689,29174406,20,1,0,1,4,95.0,35.464999999999996,39.99,60.6365
SYN_1145,50대,48215979,762,20814260,47,8,0,12,3,60.0,54.373999999999995,39.986000000000004,52.308
SYN_1150,20대,55605078,777,12061163,77,3,0,1,1,85.0,36.847,66.612,65.0377
SYN_1158,20대,47437355,900,20621109,28,6,2,8,5,10.0,39.389,89.39,42.633700000000005
SYN_1160,20대,44646474,826,13832775,96,7,0,19,3,65.0,75.10900000000001,71.218,69.8981
SYN_1163,50대,34260161,703,7297158,26,6,0,4,1,70.0,14.542000000000002,11.924,35.9398
SYN_1164,20대,40402927,678,21346535,22,5,1,2,1,45.0,28.383,42.29,39.201899999999995
SYN_1167,30대,50258492,789,15594800,10,6,0,1,2,70.0,12.505,69.212,52.515100000000004
SYN_1170,40대,42714292,644,22152461,11,3,0,13,4,85.0,41.283,30.354,55.4911
SYN_1172,30대,55546709,896,17513157,91,9,0,7,2,55.0,60.745,79.31,64.01650000000001
SYN_1173,20대,45144715,844,12538066,75,0,0,19,4,100.0,63.683,78.794,82.7431
SYN_1174,30대,49615773,712,29252181,77,4,0,11,2,80.0,76.24000000000001,61.052,73.1876
SYN_1179,30대,41798137,612,14406067,25,7,0,16,5,65.0,40.294,64.53399999999999,57.44839999999999
SYN_1180,30대,56565271,858,24919857,13,9,0,15,2,55.0,49.231,78.69,60.3763
SYN_1181,30대,37536189,740,16665790,66,5,0,5,5,75.0,45.400999999999996,70.106,64.65209999999999
SYN_1183,20대,54007454,849,22909389,82,4,0,5,3,80.0,61.961,82.856,75.4451
SYN_1193,20대,35161173,622,19896944,94,1,1,17,3,65.0,80.78200000000001,49.542,65.0972
SYN_1194,30대,43113383,702,20253651,32,9,0,1,2,55.0,29.933,52.394,46.6981
SYN_1195,40대,50171824,750,18136773,11,4,0,7,3,80.0,26.073,41.316,52.2167
SYN_1199,20대,48105468,753,26215178,76,9,0,13,1,55.0,76.14099999999999,57.106,61.97409999999999
SYN_1200,20대,41392300,713,11276303,96,2,0,1,5,90.0,43.927,69.85,70.1331
SYN_1202,30대,49981365,799,20876951,35,1,0,16,4,95.0,54.59,81.762,78.90559999999999
SYN_1205,30대,35542323,664,20622371,16,2,0,15,5,90.0,44.109,63.35,68.2377
SYN_1206,20대,52651336,738,23701475,53,3,0,17,2,85.0,68.406,66.556,74.48859999999999
SYN_1209,30대,46923579,759,24718749,42,1,1,5,3,65.0,47.119,68.112,60.5693
SYN_1213,50대,55142749,791,25444203,73,3,0,16,3,85.0,78.28399999999999,49.704,72.39639999999999
SYN_1215,30대,47667341,806,25537699,45,3,0,17,1,85.0,67.744,61.614000000000004,72.8074
SYN_1216,30대,40382120,660,23332593,13,5,0,13,3,75.0,43.95100000000001,53.153999999999996,59.131499999999996
SYN_1226,40대,37529066,627,11602812,32,4,0,9,2,80.0,28.589000000000002,14.404,44.8979
SYN_1230,20대,56980869,852,15263148,34,6,0,3,2,70.0,25.881999999999998,78.696,59.373400000000004
SYN_1231,30대,45252844,776,17811351,99,6,0,17,4,70.0,79.712,73.804,74.0548
SYN_1241,30대,47722977,690,22942581,94,2,0,10,5,90.0,75.046,74.938,80.99520000000001
SYN_1244,30대,51787738,874,15063836,83,8,0,15,5,60.0,65.40299999999999,93.824,71.76809999999999
SYN_1256,50대,38070183,759,7676493,36,6,0,3,5,70.0,17.306,42.156,45.8386
SYN_1257,20대,49348429,844,16639009,60,6,0,18,4,70.0,62.181,83.946,71.8381
SYN_1259,20대,41854458,755,24591324,88,1,0,5,4,95.0,67.11699999999999,68.16,78.58309999999999
SYN_1264,50대,55869513,914,26704900,90,9,0,7,4,55.0,73.715,61.774,62.646699999999996
SYN_1268,20대,48547961,890,17503005,78,2,0,17,1,90.0,69.968,66.632,76.98
SYN_1271,20대,51129875,730,14164531,89,2,0,18,4,90.0,71.003,76.316,80.1957
SYN_1273,30대,50894620,827,17428143,32,5,0,17,3,75.0,49.622,78.876,68.5494
SYN_1274,50대,49162020,801,13172263,18,3,0,15,1,85.0,33.461,32.958000000000006,53.9257
SYN_1276,30대,56229460,859,13636899,42,3,0,6,3,85.0,31.597,84.604,68.8603
SYN_1277,30대,48419534,672,27245524,44,0,0,16,5,100.0,67.636,74.548,82.6552
SYN_1280,30대,50099506,804,30012616,59,5,0,2,2,75.0,54.933,70.368,67.5903
SYN_1285,50대,47843998,834,12709555,33,7,0,14,5,65.0,38.331,57.682,54.8039
SYN_1289,40대,31580151,609,7004762,97,7,1,3,4,35.0,44.272,24.934,34.761799999999994
SYN_1293,20대,39319751,655,13049928,33,7,0,15,2,65.0,40.227000000000004,46.266,51.947900000000004
SYN_1298,40대,36913938,600,14199450,28,4,0,13,5,80.0,37.091,31.27,52.5083
SYN_1299,40대,46935287,728,13232395,48,9,1,16,1,25.0,48.839999999999996,23.108,31.5844
SYN_1302,30대,48624265,807,15587478,70,5,0,8,4,75.0,50.003,80.85,69.2559
SYN_1305,30대,56939664,870,15962937,34,4,0,6,5,80.0,31.680999999999997,97.31,70.6973
SYN_1306,30대,44685083,755,22776175,34,3,0,13,2,85.0,52.687,59.032,67.5157
SYN_1307,30대,53714794,880,26053349,36,3,0,11,3,85.0,55.256,83.652,75.6724
SYN_1310,30대,47869937,639,21732023,41,3,1,16,5,55.0,58.62,72.242,61.2586
SYN_1311,20대,42359126,613,15032709,20,3,0,8,1,85.0,26.735,41.032,54.330099999999995
SYN_1312,20대,46949812,745,26461682,78,5,0,11,2,75.0,74.396,60.806,70.5606
SYN_1323,20대,45990277,780,27033683,42,5,0,11,5,75.0,59.199999999999996,81.03999999999999,72.072
SYN_1326,40대,44183843,747,11905589,28,4,0,7,3,80.0,24.167,33.718,49.365500000000004
SYN_1328,30대,35746933,600,10338193,25,8,0,9,4,60.0,23.551000000000002,54.95,47.5503
SYN_1331,30대,44394965,742,18213141,20,7,2,11,4,5.0,36.44,69.352,33.7376
SYN_1332,40대,46028329,645,10885710,84,9,0,4,4,55.0,42.602000000000004,34.076,45.0034
SYN_1333,30대,49040558,803,18369580,83,5,0,19,2,75.0,76.377,68.994,73.6113
SYN_1336,50대,42201134,779,18261127,78,8,0,0,3,60.0,45.5,34.834,48.1002
SYN_1337,20대,52540846,674,21480244,96,4,0,8,3,80.0,70.507,67.184,73.3073
SYN_1344,30대,46999825,708,15621023,64,9,0,14,5,55.0,56.687,75.47,61.6471
SYN_1346,30대,36215282,665,15100987,34,3,0,1,4,85.0,22.596999999999998,57.596000000000004,58.057900000000004
SYN_1347,20대,44990755,744,26253022,86,5,0,3,2,75.0,65.32600000000001,58.31,67.0908
SYN_1349,20대,51854431,826,14644052,43,3,0,3,4,85.0,29.048000000000002,85.738,68.4358
SYN_1354,30대,52072960,671,24054194,21,7,0,2,4,65.0,31.947,72.524,57.341300000000004
SYN_1356,30대,43959437,790,9554965,97,6,0,15,5,70.0,63.456999999999994,79.686,70.9429
SYN_1363,30대,50230203,707,11380484,30,4,0,7,5,80.0,24.070999999999998,79.386,63.037099999999995
SYN_1366,30대,51297432,686,21582434,38,9,0,6,5,55.0,41.903,78.822,58.2175
SYN_1367,30대,43906728,741,10624360,60,5,0,11,1,75.0,42.611999999999995,50.775999999999996,58.0164
SYN_1371,20대,41962431,667,8767576,32,6,0,11,1,70.0,28.381999999999998,42.79,49.351600000000005
SYN_1372,50대,40068453,705,10762594,42,1,0,3,2,95.0,22.486,20.17,50.796800000000005
SYN_1385,20대,41682694,654,17754312,17,8,0,14,2,60.0,38.766999999999996,47.856,49.9869
SYN_1386,30대,55167050,907,26553908,51,6,0,5,5,70.0,53.485,97.256,73.2223
SYN_1387,20대,50898249,752,14301971,86,7,0,2,3,65.0,45.793,72.332,61.43749999999999
SYN_1389,30대,50150917,694,23435712,78,4,0,6,2,80.0,62.440999999999995,60.147999999999996,68.77669999999999
SYN_1392,50대,44609519,767,12177976,50,2,0,5,1,90.0,31.453,24.105999999999998,52.6677
SYN_1393,50대,37213374,741,16574203,83,1,0,0,1,95.0,45.054,16.084,56.3414
SYN_1400,20대,46493776,732,16960179,72,1,0,7,4,95.0,51.501,70.938,74.7317
SYN_1401,20대,51417687,799,23730280,23,2,0,0,5,90.0,29.456000000000003,89.378,71.6502
SYN_1410,20대,51747088,810,30945850,97,0,0,15,3,100.0,91.65099999999998,78.592,91.07289999999999
SYN_1413,20대,43716633,707,25142606,71,0,0,2,5,100.0,55.855000000000004,71.47800000000001,78.1999
SYN_1417,30대,45773760,703,9233148,84,6,0,1,1,70.0,36.239000000000004,49.480000000000004,53.715700000000005
SYN_1418,30대,53927224,727,29885146,55,9,0,5,3,55.0,57.739000000000004,72.562,61.0903
SYN_1421,30대,41908670,600,9496350,76,7,0,7,2,65.0,41.989,46.118,52.4321
SYN_1423,30대,39533157,628,22977407,62,5,0,6,4,75.0,54.88099999999999,57.34,63.66629999999999
SYN_1426,20대,50449010,859,15776932,61,6,2,6,1,10.0,43.463,67.976,37.43169999999999
SYN_1427,30대,53200738,881,18769961,16,0,0,18,4,100.0,45.57299999999999,89.292,80.45949999999999
SYN_1428,40대,54683699,730,12941186,90,0,1,17,5,70.0,68.192,55.328,65.056
SYN_1429,30대,48883496,796,11972013,93,8,0,2,3,60.0,45.205,74.206,59.823299999999996
SYN_1430,50대,48601028,774,23848341,63,4,0,10,5,80.0,62.897999999999996,53.756,66.9962
SYN_1431,30대,55088432,950,31826399,20,6,0,10,4,70.0,50.269999999999996,91.61,70.564
SYN_1435,30대,57444916,839,25522741,34,5,0,2,1,75.0,39.949,72.254,63.6609
SYN_1438,50대,56749186,739,27599399,68,3,0,0,4,85.0,54.268,51.388,65.6968
SYN_1440,30대,45903065,673,23171311,97,0,0,9,1,100.0,75.151,47.434,76.7755
SYN_1442,30대,41463864,621,12651690,75,3,0,1,4,85.0,36.881,58.416,62.5891
SYN_1444,20대,48483914,766,10573946,36,9,0,16,5,55.0,38.977999999999994,82.81,58.5364
SYN_1450,40대,32528466,689,6530060,92,9,0,8,4,55.0,49.611,28.637999999999998,45.4747
SYN_1455,20대,45525754,636,15490579,67,7,0,17,2,65.0,61.958,51.108000000000004,59.9198
SYN_1456,30대,45570832,698,13515656,20,0,0,19,5,100.0,40.673,72.798,74.0413
SYN_1457,30대,45291710,663,10187332,64,1,2,8,4,35.0,39.131,64.054,44.9555
SYN_1468,30대,50642689,884,13765255,28,7,0,10,4,65.0,31.945999999999998,87.042,61.6964
SYN_1469,30대,49077715,820,12259591,48,1,0,16,3,95.0,47.382,76.288,75.101
SYN_1477,30대,45394875,749,25691290,94,9,0,13,5,55.0,83.533,77.326,70.2577
SYN_1481,20대,58508114,868,14984330,99,8,0,17,3,60.0,75.212,85.798,72.303
SYN_1483,40대,45906200,756,19053799,95,2,0,17,5,90.0,79.922,48.59,74.5536
SYN_1492,30대,54463301,681,23813663,79,2,0,11,1,90.0,71.126,57.126000000000005,74.4756
SYN_1494,40대,55704312,871,23250744,20,5,0,17,5,75.0,52.79,66.786,65.8728
SYN_1500,20대,43271586,793,10368848,23,2,0,7,5,90.0,19.493,79.19200000000001,65.60549999999999
SYN_1505,30대,42707268,667,13987456,69,8,0,7,4,60.0,45.603,61.422,56.1075
SYN_1509,30대,43441624,734,9579231,45,7,0,7,2,65.0,28.662999999999997,55.602000000000004,51.2795
SYN_1512,20대,32978087,679,11814992,50,3,0,19,5,85.0,51.721000000000004,63.968,68.7067
SYN_1515,40대,49947354,639,13757477,11,5,0,14,3,75.0,29.829,32.658,48.7461
SYN_1516,20대,54715712,824,23235191,66,7,0,7,2,65.0,58.486999999999995,75.94,66.32809999999999
SYN_1520,30대,57766036,902,27561525,69,3,0,13,5,85.0,74.535,98.434,85.8907
SYN_1522,30대,42727018,638,17639761,29,4,1,12,2,50.0,41.455999999999996,48.114000000000004,46.870999999999995
SYN_1524,30대,42839912,795,16009047,31,6,0,7,1,70.0,31.986999999999995,54.983999999999995,54.0913
SYN_1525,30대,42431914,697,15060502,13,7,0,16,2,65.0,35.596,51.258,52.0562
SYN_1530,20대,49758903,711,26704444,65,6,0,18,1,70.0,79.297,55.108,68.3215
SYN_1534,30대,39843899,702,11464971,67,7,0,5,2,65.0,37.583,49.754,52.2011
SYN_1536,20대,31341153,680,15472730,97,3,1,16,2,55.0,73.708,45.9,57.88239999999999
SYN_1545,30대,46514469,753,23396449,74,0,2,3,3,40.0,55.959999999999994,67.05799999999999,52.90539999999999
SYN_1547,20대,43441212,683,15972464,97,5,0,6,3,75.0,59.599,57.242000000000004,65.0523
SYN_1549,30대,49227817,771,15699747,67,4,0,16,4,80.0,60.908,78.19200000000001,73.73
SYN_1550,30대,50892593,745,19757349,39,3,0,17,2,85.0,56.222,65.606,70.5484
SYN_1551,40대,49688029,730,11790252,85,1,0,5,1,95.0,45.925,26.672000000000004,59.7791
SYN_1552,30대,45143849,677,9858153,28,0,2,9,2,40.0,24.539,52.775999999999996,39.1945
SYN_1557,20대,51127656,703,12507935,71,8,0,17,5,60.0,59.086,79.94,65.70779999999999
SYN_1560,30대,42905151,810,11792824,77,1,0,6,1,95.0,43.951,56.32,68.0813
SYN_1562,30대,52022909,790,20896079,88,8,0,13,5,60.0,73.801,89.134,72.8805
SYN_1563,20대,46682691,671,25192531,93,5,0,13,4,75.0,82.405,66.24000000000001,74.5935
SYN_1568,30대,41652188,757,12256445,53,5,2,9,5,15.0,39.057,74.21000000000001,39.98010000000001
SYN_1570,30대,42985646,810,24676546,93,1,0,8,4,95.0,73.993,74.376,82.5107
SYN_1572,20대,37070289,616,21573542,70,5,0,9,4,75.0,60.760999999999996,55.922,65.00489999999999
SYN_1576,20대,46342292,793,27043593,30,2,0,1,4,90.0,38.513,76.672,70.5555
SYN_1582,20대,48567097,696,25984615,19,6,0,2,5,70.0,33.625,76.354,60.9937
SYN_1598,20대,46677306,795,16128410,39,9,0,15,4,55.0,47.699,77.348,59.5141
SYN_1601,20대,40118257,688,9190032,33,3,2,9,4,25.0,26.037000000000003,60.834,36.0613
SYN_1604,30대,37191831,605,15900530,57,8,1,10,3,30.0,48.196,49.784,41.39399999999999
SYN_1611,20대,46543161,619,19709752,64,4,0,9,2,80.0,55.571,51.83,64.22030000000001
SYN_1614,20대,47715216,753,25765754,61,9,0,11,4,55.0,66.2,74.654,64.25619999999999
SYN_1615,20대,47603744,770,28485910,47,2,0,13,1,90.0,65.861,58.148,73.20270000000001
SYN_1619,30대,43299972,677,17461273,76,0,0,8,1,100.0,55.513,44.704,70.0651
SYN_1621,40대,56510301,801,19105093,17,0,0,12,3,100.0,37.989999999999995,51.290000000000006,66.78399999999999
SYN_1623,30대,37104141,617,10179917,38,3,0,5,5,85.0,22.823,61.96,59.4349
SYN_1624,30대,53777541,744,10858757,19,9,0,10,5,55.0,22.875999999999998,86.086,54.688599999999994
SYN_1625,30대,43702481,653,17640308,78,9,0,0,5,55.0,44.594,67.736,55.699
SYN_1630,20대,44047903,697,18597353,84,3,0,14,4,85.0,69.875,64.962,74.4511
SYN_1633,20대,60154502,753,31880405,77,8,0,6,5,60.0,69.43900000000001,89.79400000000001,71.7699
SYN_1634,20대,38771802,681,15579703,58,7,0,10,5,65.0,47.96,65.53399999999999,60.048199999999994
